"lat","lon","CellNumber"
-51.778628,-22.875577999,290638942
-53.756406,-24.0363919989999,302621557
-54.444086966,-22.954423338,291436572
-54.629722,-18.176960999,242120355
-54.692797,-18.0755579999999,241062317
-55.840292,-20.5597389989999,266713064
-55.9866919999999,-21.416668999,275565714
-54.9377969999999,-18.9575029989999,250174024
-54.938072,-18.957513999,250174024
-50.423512995,-14.3581760119999,202695374
-51.658195496,-11.3934545179999,172077328
-51.850418287,-11.0187548169999,168212268
-51.95450449,-11.0129459299999,168147442
-50.5760046239999,-7.95302012799993,136559005
-50.589565874,-7.92165202699994,136235119
-50.3426524399999,-7.96876703099997,136731853
-50.042101117,-7.37203572299995,130556685
-50.0237941149999,-7.25705204499997,129369133
-49.85326463,-7.03930486799993,127123647
-49.8083429929999,-6.90009392099995,125698596
-49.734206736,-6.97199421199997,126432760
-49.729668439,-6.97196226399996,126432762
-49.559015572,-6.87550515299995,125439612
-49.563543141,-6.87328959899997,125418018
-49.3074755929999,-6.90013755999996,125698836
-49.0988289709999,-7.03933681199993,127124008
-48.472479522,-7.91947891199993,136214539
-48.4792816039999,-8.61096444199995,143361488
-48.638607502,-9.63687241099996,153941492
-48.542667567,-9.20586443599996,149493586
-48.629659653,-9.95789120299997,157266664
-48.552369117,-10.5491503019999,163377237
-49.3704911469999,-7.01923834299993,126929550
-49.193186402,-6.83741321899993,125051131
-50.3999174849999,-14.266478455,201745338
-50.461557448,-14.441185581,203559036
-50.544577181,-14.70833414,206301180
-50.4929929369999,-14.5534298979999,204703397
-50.258095801,-15.5943738239999,215456325
-50.488519013,-15.2673472509999,212087863
-50.576098502,-14.9642317029999,208956981
-50.091155112,-15.8510716709999,218112221
-48.9843415619999,-17.1307184459999,231327054
-48.721656739,-17.566257074,235818316
-48.86977905,-17.344059849,233529493
-48.6185472609999,-17.815303043,238387813
-48.5960435269999,-18.1164932689999,241497072
-48.5756587389999,-18.378887886,244217674
-48.221027791,-18.848123093,249054451
-48.497338235,-18.4934536279999,245383679
-47.9516267179999,-19.133153401,251991092
-48.041448534,-19.831408699,259202777
-48.1740274429999,-19.975170039,260692562
-48.968594313,-20.017736391,261124022
-48.715640545,-20.1252502469999,262246927
-49.107833147,-20.1322513549999,262311515
-49.3412711619999,-20.7023563559999,268206020
-49.229090453,-20.36792933,264751353
-50.795951128,-22.1505198469999,283146988
-49.546814204,-20.9522282099999,270775370
-51.853492498,-21.946146594,281030467
-51.790621519,-21.8317195299999,279864529
-53.326196909,-23.86348985,300829626
-55.775439978,-21.4927543319999,276343127
-56.038162351,-20.4263529359999,265352674
-54.471205115,-20.222006441,263237407
-55.155881882,-19.2633896909999,253326351
-54.6910872459999,-18.432808743,244754550
-54.6661105159999,-18.3489794409999,243890882
-55.108760833,-18.104990711,241385998
-54.025588274,-18.199405543,242358156
-54.1613402369999,-18.3496642699999,243912715
-55.9505730939999,-21.257011738,273924739
-55.779930957,-21.0303734149999,271571293
-55.925993331,-20.787753299,269066551
-51.7376488519999,-21.702053737,278525850
-48.324447,-19.754185999,258403738
-48.1213999999999,-19.767242,258533387
-49.030347589,-11.7774584979999,176051512
-50.339872617,-13.771555613,196628062
-50.124850785,-13.245055651,191208573
-49.8527829999999,-12.8727999999999,187365327
-49.610159564,-12.0277935619999,178642275
-49.157228,-11.870555999,177001500
-49.1252919999999,-11.804181,176332163
-49.5841859999999,-7.64333899999997,133363864
-49.285858,-7.90112199999993,136019822
-49.285556,-7.90222799899993,136041414
-50.017803,-7.13029699899994,128073616
-50.021103389,-7.12980541599995,128073615
-50.0419689999999,-7.35807799999998,130427133
-50.041958,-7.35833299999996,130427133
-50.334731,-8.35140599999994,140683193
-50.3333469999999,-8.35250799999994,140683193
-50.4355689999999,-9.04917199999994,147873281
-48.55695,-9.30056099999996,150486811
-48.384739,-7.06780299999997,127426637
-52.733872913,-10.809792253,166052646
-58.232244,-11.561127999,173801544
-51.953633,-11.011413999,168147443
-56.225558,-9.84278299999994,156075472
-57.386967,-10.1494609989999,159227349
-59.098023712,-11.6529390339999,174751178
-58.7208836679999,-11.482157634,173002407
-58.489618241,-11.5249258159999,173434357
-58.482987822,-11.54056801,173607096
-50.975691318,-10.0363881609999,158064446
-58.271924794,-11.63489672,174578837
-58.2696824669999,-11.652897003,174751574
-58.231498539,-11.8998226099999,177299449
-58.2359617349999,-11.8974132459999,177277855
-58.099104702,-12.140026372,179782592
-57.955391944,-12.3264010469999,181704349
-58.0743532779999,-12.764137031,186238612
-58.599680007,-10.534895026,163221289
-58.538847506,-10.049913279,158211974
-57.7286379929999,-9.96031636799995,157283905
-57.557824194,-9.98019253199993,157478315
-57.016884327,-9.94446793199995,157111510
-57.281985638,-9.96045209099998,157284119
-56.6959633829999,-9.93975472999995,157068479
-56.48711586,-9.92874290299994,156960619
-52.4887254239999,-10.882956409,166808483
-52.874152255,-10.5730924829999,163612682
-52.526965678,-10.5752463449999,163634440
-52.520142138,-10.281046299,160589972
-52.5179749129999,-10.2789772039999,160568381
-52.0353704089999,-10.0364938079999,158063940
-51.525756061,-10.079092961,158517615
-51.70528704,-10.045410252,158172057
-51.3191401359999,-10.191392456,159662090
-51.240391761,-10.1122038959999,158863224
-51.166527807,-10.341862141,161216787
-51.1660771969999,-10.343973042,161238379
-51.166034281,-10.3441419129999,161259971
-50.652455628,-10.3687328409999,161497729
-50.647917331,-10.267317175,160461315
-50.933003962,-10.186946851,159619091
-51.087981999,-9.89285150199993,156596137
-50.4637246729999,-8.75483306699994,144850387
-50.4324045179999,-8.59982068199997,143231002
-50.248383522,-8.18425331899994,138955874
-50.250497103,-8.18656837699996,138977465
-50.158449054,-8.04067229399993,137466069
-50.039753155,-7.90578391199995,136084238
-49.8420556789999,-8.13049345099995,138394676
-49.397066474,-8.26536790599994,139798369
-49.588262379,-7.64114673499995,133342270
-49.80837518,-7.57602181899995,132672812
-49.599441826,-6.95406543099995,126238496
-49.3749784829999,-11.881843729,177130948
-49.5610977979999,-11.87774386,177087675
-49.826635756,-12.332841222,181773012
-49.9766730659999,-12.620387846,184752636
-50.0012565069999,-13.1185105819999,189891520
-49.88888973,-12.975002096,188423318
-58.4794462569999,-11.540171567,173585506
-49.986272033,-7.59086372699994,132823871
-50.3021510839999,-13.453331501,193346096
-50.340337694,-14.153877951,200579398
-48.798046052,-19.566539414,256460232
-55.557778716,-19.9975309069999,260926543
-48.0888002519999,-19.759571289,258468627
-49.4468214509999,-21.416393398,275568841
-55.445723742,-19.768335027,258551477
-55.310784817,-19.5036752509999,255809357
-61.3209266759999,-11.9735309279999,178075283
-50.338103541,-14.0013241189999,199003183
-60.6627779999999,-12.257786,181012110
-61.3272469999999,-12.0566749999999,178917368
-61.327231,-12.057518999,178938960
-61.3272249999999,-12.057242,178938960
-62.0098485949999,-11.340862608,171532578
-61.886383832,-11.31843184,171295125
-61.8272471499999,-11.370430063,171834953
-61.782710692,-11.7999457299999,176282927
-61.448599041,-11.7247551459999,175505774
-61.425521314,-11.90679862,177384289
-61.320732772,-12.048075314,178831004
-61.646655838,-12.5444143089999,183969744
-61.308024627,-12.2656780519999,181076578
-61.273032368,-12.436218934,182847138
-61.0358320999999,-12.373872644,182199492
-61.0060560109999,-12.44539671,182933634
-61.0714750889999,-12.672149627,185287131
-60.877993773,-12.4410558779999,182890511
-60.761540473,-12.36233443,182091663
-60.662878096,-12.258718475,181012110
-60.503646096,-12.458929089,183085018
-58.491833747,-10.2789587299999,160565524
-57.279097081,-9.96184067299993,157305712
-51.628927231,-11.9155354389999,177475342
-50.4683166139999,-8.75674175199993,144850385
-50.4324286579999,-9.04877043699997,147873282
-49.422094166,-6.73177109199997,123949829
-48.108814895,-6.89123209999997,125591449
-48.468080699,-6.91370586799997,125828789
-48.4790867739999,-10.5922894839999,163809112
-48.4679546359999,-10.7189074,165126229
-50.3964602349999,-14.266016803,201745339
-50.5827503799999,-14.9686782379999,209000162
-47.996537626,-19.795475118,258835735
-48.0863969919999,-19.759591483,258468628
-52.193756053,-12.860463447,187234656
-52.21283489,-12.980212551,188465391
-52.2042745489999,-12.986716562,188530171
-52.199239308,-13.07671733,189458629
-52.198596621,-13.0696360179999,189393853
-52.2523934979999,-13.3124028509999,191898500
-52.251984862,-13.304531337,191812132
-52.269538756,-13.439315903,193215604
-52.275594884,-13.442036958,193237193
-52.129113138,-13.57891761,194640743
-52.030811319,-13.785144229,196778398
-52.0306383459999,-13.7792415169999,196713622
-51.8836221779999,-13.834650353,197296676
-51.888506015,-13.8405572139999,197339858
-51.9684458309999,-13.9828688449999,198808076
-51.9685169689999,-13.9909157829999,198894444
-52.189881451,-14.148913073,200535330
-52.196,-14.147999999,200513735
-52.170924521,-14.3042356079999,202133147
-52.173870156,-14.30889056,202176329
-52.330695522,-14.532043576,204486598
-52.3337251629999,-14.531212653,204486597
-52.360191774,-14.61324751,205328672
-52.3559999999999,-14.6129999999999,205328674
-52.3339708669999,-14.717250458,206408285
-52.3357506259999,-14.719574586,206429876
-52.2913250399999,-14.872195442,208006113
-52.2929913209999,-14.868310365,207962928
-56.484,-15.713999999,216684092
-56.4859999999999,-15.715,216705683
-56.576,-15.754,217094296
-56.573731244,-15.751918761,217072705
-56.763,-15.8299999999999,217893111
-56.76514888,-15.825037123,217828334
-56.938880693,-15.9370837339999,218994219
-56.9338133209999,-15.938850234,219015813
-57.2094487649999,-15.997629258,219620257
-57.197195156,-15.9969173069999,219620263
-59.773357522,-13.768971832,196601959
-59.773,-13.768,196601960
-59.693671087,-13.750922879,196429262
-59.695146499,-13.7489644209999,196407669
-59.538776334,-13.818452593,197120280
-59.536447385,-13.822603876,197163465
-57.9889863299999,-13.6494561559999,195372069
-58.0032174579999,-13.647778729,195350470
-58.073000744,-12.7617084629999,186217021
-48.106503002,-7.04521514299995,127189258
-48.049,-6.90999999999997,125785806
-47.797201473,-6.78645762699995,124511998
-47.8289953519999,-6.69690030899994,123605119
-47.8700632169999,-6.60088374799994,122611867
-47.85005863,-6.42872256899994,120819741
-47.939447652,-6.40397281299994,120560594
-48.1133448749999,-6.44015779599994,120949167
-48.28263551,-6.55645338399995,122136646
-48.3465764229999,-6.59666093499993,122568455
-51.9519043129999,-6.67650014399993,123387227
-51.9978812429999,-6.60390300899996,122631485
-51.996112747,-6.60821661899996,122674670
-51.088700135,-6.51416293799997,121703464
-52.086,-6.52299999999997,121789355
-52.0599999999999,-6.44099999999997,120947280
-52.059,-6.43999999999994,120947280
-52.0779192209999,-6.36114895799994,120126775
-52.0749999999999,-6.36499999999995,120169961
-52.139375961,-6.29583755999994,119457394
-52.142297403,-6.30238677699998,119522168
-51.992312178,-6.55948462899994,122178056
-51.7617054949999,-6.73990038199997,124035078
-51.762960979,-6.73587444499998,123991894
-51.5223596819999,-6.73154383799994,123948825
-51.5209304749999,-6.72578374399995,123884050
-50.8826996939999,-6.76211782399997,124273011
-50.881986787,-6.76701400999997,124316195
-50.706379216,-6.72433954799993,123884439
-50.655677699,-6.76993720299993,124337895
-50.653845294,-6.77304586599996,124381080
-50.04,-7.47299999999996,131614694
-50.0352850309999,-7.47321222199997,131614696
-50.0459239529999,-7.85730977599997,135566027
-50.0476508839999,-7.86307613199995,135630802
-50.661665231,-7.84977412499995,135500956
-50.6623596119999,-7.84531637299995,135457772
-50.581,-7.86099999999993,135608955
-50.5819999999999,-7.87599999899993,135760099
-50.406211775,-7.93337933399994,136364759
-50.4051744609999,-7.92919939699993,136321575
-50.205364189,-8.06504743899995,137725151
-50.202161551,-8.06562682999993,137725152
-50.2884732869999,-8.22457033699993,139366103
-50.29,-8.22599999999994,139387694
-50.428561315,-9.43314317699998,151846212
-50.432484632,-9.43313372499995,151846210
-50.9196552019999,-9.67700085599995,154372241
-50.424,-14.0609999989999,199629310
-50.3219999999999,-13.9929999989999,198916823
-50.3314564459999,-13.7153007699999,196066674
-50.243914215,-13.3927361099999,192719956
-50.1009999999999,-13.225,190992665
-49.9480386669999,-13.0642187569999,189330154
-49.677440006,-12.7958476109999,186566507
-49.514999372,-12.724853653,185832457
-49.335375235,-12.604979731,184601799
-49.066937115,-12.496815893,183479143
-48.372652897,-8.19836221999998,139086323
-51.987551147,-6.60713500599996,122674674
-51.923775758,-6.55365089999998,122113313
-51.9259999999999,-6.55599999999993,122134904
-51.9439186,-6.43529917699993,120882559
-51.941446513,-6.43207470099998,120860968
-52.011,-6.35999999899997,120105215
-52.008325283,-6.36004843699993,120105216
-50.318162373,-8.28641773399994,140013849
-50.3138709409999,-8.28949064099993,140035443
-50.3726838379999,-8.42353469199998,141417303
-50.375864309,-8.42629986299994,141438893
-50.414894111,-8.56774700899996,142907130
-50.414745919,-8.56306291899995,142863946
-50.465664096,-8.74534718899997,144742426
-50.466070988,-8.74283205599994,144720834
-50.547438101,-8.91636136199998,146512931
-50.547797004,-8.91173441799998,146469747
-50.4479022529999,-9.04841208899995,147873275
-50.367,-9.19699999899996,149406345
-50.371901137,-9.19553831599995,149384751
-57.984685725,-12.2285496069999,180711103
-57.9886073449999,-12.227625416,180689509
-58.119,-12.138999999,179782583
-58.203,-11.9639999999999,177968814
-58.203,-11.9619999989999,177947222
-58.2594849939999,-11.8083584939999,176370979
-58.256226434,-11.8023476889999,176306205
-58.323505795,-11.588558604,174103789
-58.3193186999999,-11.5838407859999,174039015
-58.4819739559999,-11.492829731,173110481
-58.4782547729999,-11.490475158,173088891
-58.610626566,-11.49477572,173132011
-58.607,-11.4929999999999,173110421
-59.377,-11.896,177277309
-60.6899999999999,-12.224999999,180666625
-60.934,-11.996,178291388
-61.512012999,-11.441456188,172569232
-50.401,-14.247,201551009
-50.545383852,-13.3313819279999,192093644
-49.7000737339999,-13.260043444,191359920
-49.148,-13.207999999,190820384
-49.165,-13.0049999999999,188725952
-49.065439075,-12.699714865,185573568
-49.131,-12.381,182269960
-49.150995928,-12.181809954,180218711
-49.193777885,-11.958786747,177929938
-49.213,-11.6299999999999,174518393
-49.2429999999999,-11.4309999999999,172467139
-49.329493339,-11.1957731009999,170048793
-49.5921783049999,-10.661010341,164521116
-48.756,-10.2959999999999,160742916
-48.7958332169999,-10.1833005409999,159598521
-48.806,-10.038,158087076
-48.725,-9.79999999999995,155625626
-48.636607548,-9.64135043099998,153984677
-48.546283355,-9.25503512099993,150011792
-48.5099999999999,-8.87399999999997,146082065
-48.548175525,-8.79826081399995,145283143
-48.5488329679999,-5.79871897499993,114320215
-48.217,-6.85099999999994,125181149
-48.283,-6.70299999999997,123648086
-48.475,-6.48799999999994,121445610
-48.605,-6.35899999999998,120106844
-48.915438668,-6.53695830899994,121942015
-51.8476731649999,-6.73424031299993,123970261
-51.845780014,-6.73012691999998,123927078
-51.663616109,-6.71065876899996,123732837
-51.66221124,-6.70468955999996,123668062
-51.341090123,-6.75985218899996,124251200
-51.34420764,-6.76080143899998,124251198
-51.109,-6.73799999899995,124013799
-50.5509999999999,-6.81799999999993,124834561
-51.106332198,-6.74493508199993,124078576
-50.4209999999999,-6.81199999999995,124791439
-50.4207210989999,-6.80853326599993,124748256
-50.2543768039999,-6.88877005799998,125568831
-50.255362084,-6.89075327099994,125590423
-50.1132774719999,-7.03835481299996,127123523
-50.115,-7.03599999999994,127101930
-53.949294176,-22.4765212739999,286513832
-53.946924597,-22.4748110689999,286492241
-58.044353295,-13.649400999,195372042
-50.1157518059999,-15.7942936379999,217529225
-50.0092118439999,-16.0178058509999,219839620
-50.443,-15.2989999989999,212411765
-50.442191666,-15.298247096,212390173
-50.617,-15.0629999999999,209971786
-49.033,-11.585,174065047
-48.9159999999999,-11.302999999,171150183
-48.801095398,-11.092755478,168969446
-48.643,-11.018999999,168213802
-48.542431167,-10.963413574,167652458
-48.4859999999999,-10.639,164305725
-48.4765341459999,-10.4048182929999,161887425
-48.437,-9.56199999999995,153185868
-48.4885051479999,-8.74438512899997,144743372
-48.478485162,-8.48327703499996,142044376
-48.465,-8.24299999899995,139561303
-48.5262264369999,-7.88176430699997,135825858
-48.439,-7.81199999999995,135113363
-51.59878994,-10.749391257,165427020
-51.5989999999999,-10.751,165448612
-51.676545016,-11.271814283,170824983
-51.677,-11.2749999989999,170868167
-51.61,-11.7599999989999,175877543
-51.671246702,-12.007277614,178425370
-51.67517581,-12.00993304,178446960
-51.775834405,-12.5068281499999,183585808
-51.963,-12.638999999,184946014
-48.4725427019999,-27.518985081,338574763
-56.5215898389999,-20.184171534,262847770
-56.805310205,-20.0193661349999,261141867
-56.8073350079999,-20.0165447209999,261120274
-54.514,-21.729999999,278805218
-54.075560877,-22.31389646,284829596
-53.819,-23.323999999,295258655
-53.8171524209999,-23.3221829629999,295237064
-49.7103869749999,-16.0921957759999,220595483
-50.502,-14.559,204768169
-50.3969999999999,-14.312,202220363
-48.425460755,-7.65635122599997,133493970
-48.5049999999999,-6.89799999999997,125677628
-50.073,-7.02899999999994,127015582
-50.92384995,-9.67780988499993,154372239
-51.1212245639999,-10.1844549319999,159597409
-51.1186099839999,-10.1869813989999,159619002
-51.420058481,-10.4110802769999,161950794
-51.416372208,-10.408909864,161907612
-51.531310477,-10.610158559,164001981
-51.533245553,-10.6101272289999,164001980
-51.785,-12.7449999999999,186047291
-51.7872604409999,-12.742159374,186004106
-51.8177461769999,-12.876733782,187407572
-51.819501803,-12.874681171,187385979
-51.902,-13.081,189501955
-51.9209999999999,-13.081,189501946
-51.98009747,-13.2689240399999,191445198
-51.976988638,-13.2732313829999,191488383
-51.9209999999999,-13.5389999989999,194230594
-51.922,-13.54,194252186
-52.0441931039999,-13.746092614,196368143
-52.047241931,-13.747072024,196389734
-52.1079999999999,-13.9449999999999,198419353
-52.107,-13.944,198419353
-52.204961791,-15.468826588,214159874
-52.204477218,-15.46408732,214116691
-52.2599999999999,-15.727999999,216837256
-52.259178042,-15.725676279,216815665
-52.390006389,-15.868801215,218283858
-52.3906612549999,-15.8716611569999,218327042
-52.621,-15.7329999999999,216880268
-52.622852107,-15.735472354,216923451
-52.810851643,-15.685260613,216383561
-52.813999821,-15.681694702,216361967
-57.836075479,-15.857896884,218173294
-57.8369999999999,-15.862,218216477
-59.213,-15.823,217805571
-58.2111269609999,-15.8200427739999,217784458
-58.652550345,-15.763381098,217201263
-58.6518759259999,-15.7579099939999,217136488
-58.864,-15.597,215473802
-58.8629999999999,-15.597,215473803
-59.182882462,-15.3799037369999,213228082
-59.1816051059999,-15.3799685709999,213249674
-59.3218642749999,-15.1708873809999,211090407
-59.324,-15.172999999,211111998
-59.289,-14.924999999,208542567
-59.289,-14.927,208564159
-59.456668006,-14.644010174,205649159
-59.5309999999999,-14.564999999,204828627
-59.52699812,-14.5687184779999,204871813
-59.657,-14.344999999,202561407
-59.692,-14.1909999989999,200963582
-57.059,-19.6319999999999,257147225
-57.0599999999999,-19.630999999,257125633
-57.449082303,-19.409950539,254858287
-57.4491065289999,-19.4132437809999,254879879
-57.6003995959999,-19.1994844549999,252677423
-57.6452141239999,-19.192556684,252612625
-56.518,-20.4259999989999,265330852
-56.018,-20.41,265179947
-56.636899593,-20.642995743,267576363
-56.6380466429999,-20.6398888969999,267554771
-56.554,-20.946,270707243
-56.5529999999999,-20.946,270707243
-56.071779438,-20.7367264759999,268548273
-56.074656169,-20.73784684,268548272
-55.853835902,-20.599180615,267123306
-55.857843142,-20.601696196,267144896
-54.5119999999999,-21.229999999,273644731
-53.463918441,-23.394760752,295992952
-53.203782409,-23.6470210439999,298605709
-52.83,-23.431999999,296381912
-52.831009562,-23.434008298,296403503
-52.545710475,-23.287053624,294870608
-52.2549999999999,-23.220999999,294201395
-52.2572579549999,-23.2202700729999,294201393
-47.802,-17.174999999,231781052
-47.80134774,-17.172158802,231737868
-48.023305471,-17.389111703,233983330
-61.2429999999999,-11.5819999999999,174016025
-61.510434086,-11.4364127119999,172526049
-61.6727649269999,-11.38574548,172007763
-61.783,-11.3539999989999,171662238
-61.7839999999999,-11.3539999989999,171662238
-61.8199541079999,-11.280007887,170906501
-61.817541585,-11.282020744,170928094
-61.8389999999999,-11.1669999989999,169740524
-61.842331453,-11.150391332,169567786
-61.847,-10.9709999999999,167710872
-61.8459999999999,-10.97,167710872
-50.0189999999999,-20.487999999,265981720
-50.0182114209999,-20.4893561819999,266003312
-50.1079582469999,-20.3524512549999,264578197
-50.1150509939999,-20.35250407,264578194
-49.91620625,-20.100901183,261987249
-49.919,-20.102999999,262008840
-49.634404917,-20.0828632989999,261793056
-48.62116868,-20.063832513,261599212
-48.621693605,-20.066632673,261642396
-59.693,-14.189,200941990
-57.812658895,-11.493474152,173110801
-57.824982113,-11.499804491,173175571
-57.362,-11.457999999,172743953
-57.363161525,-11.458032961,172743952
-57.583994565,-11.3228443209999,171361958
-57.5879319709999,-11.322732388,171340364
-57.745356068,-11.401918483,172160785
-57.7425119219999,-11.402952198,172182379
-57.933474511,-11.5540694389999,173736911
-57.930028546,-11.5578016169999,173780097
-60.523,-12.4499999999999,182977049
-60.836,-12.0149999999999,178485763
-60.834569906,-12.0149575259999,178485764
-61.066,-11.79,176175309
-61.069872457,-11.78912313,176153715
-61.397544113,-11.7283906059999,175527391
-61.4028281449999,-11.7286000399999,175548980
-61.5699999999999,-11.727999999,175527308
-61.5699999999999,-11.727999999,175527308
-61.7703459809999,-11.4592393639999,172763437
-61.7719999999999,-11.46,172763436
-61.866,-11.3419999999999,171554239
-61.867,-11.3419999999999,171554238
-54.745236104,-20.62129634,267361348
-55.3299526559999,-21.615516075,277617268
-55.742340246,-22.374553664,285454967
-55.747178802,-22.380648197,285519741
-55.337739875,-22.836872268,290226992
-55.336,-22.836,290226993
-61.923936383,-11.0275692229999,168293819
-61.926020061,-11.033324722,168358594
-55.0927471379999,-20.4449500549999,265525862
-55.0962842609999,-20.438925696,265482676
-55.5409999999999,-20.547999999,266605247
-55.541783693,-20.5455240049999,266583655
-55.8584716,-20.502298491,266130071
-55.865061883,-20.496247125,266065292
-56.5556746509999,-20.169330854,262696610
-56.5579999999999,-20.167999999,262675017
-55.907707923,-20.721868523,268397208
-55.912,-20.720999999,268375614
-55.778,-21.0289999999999,271571294
-55.785909894,-21.009016398,271355370
-55.7671774039999,-21.009748358,271376971
-55.7233326429999,-21.1240139879999,272542960
-55.404379633,-21.1526836219999,272845401
-55.396,-21.151,272823813
-54.7439036449999,-20.621967916,267361348
-47.987267657,-18.2435805719999,242814475
-54.9790163599999,-22.772214243,289557812
-54.9742199569999,-22.769462904,289536222
-54.5579999999999,-22.898999999,290875125
-54.553726625,-22.900085082,290875127
-53.221337396,-23.7760340949999,299922812
-53.21490159,-23.773174871,299901224
-53.0282771619999,-23.777437587,299944497
-53.026,-23.7749999989999,299922906
-52.686,-23.722999999,299383268
-52.686,-23.7239999989999,299383268
-51.952425821,-23.4995301779999,297073275
-51.61181657,-23.49375872,297008662
-51.275,-22.689,288695903
-51.3370927729999,-22.611839188,287918561
-51.336708839,-22.6170258459999,287961746
-50.863130225,-22.1376197,283017404
-50.86,-22.138999999,283017406
-50.66966976,-21.6794103949999,278288849
-50.667279906,-21.683814963,278332034
-50.2119999999999,-21.148999999,272804699
-49.9299999999999,-20.707999999,268248922
-49.931,-20.7069999989999,268248922
-48.965,-20.7089999999999,268270976
-48.9635053969999,-20.7087514789999,268270976
-48.169541368,-19.981326898,260757340
-48.072925082,-19.762208718,258490226
-48.0699999999999,-19.760999999,258468636
-48.597034822,-19.762777732,258489976
-48.6002112209999,-19.7593551319999,258468382
-48.819926516,-19.64855319,257323901
-48.823,-19.6519999989999,257345492
-48.6249999999999,-19.094999999,251602114
-48.124,-19.0939999989999,251580762
-47.9879999999999,-18.239,242771291
-47.7711919449999,-17.8152064129999,238388219
-47.7720244189999,-17.807677607,238301850
-47.5563397179999,-16.8125333209999,228045753
-47.553511167,-16.8137655699999,228045755
-46.971722018,-17.1142587049999,231155281
-47.81523458,-16.485604404,224655686
-47.81741792,-16.4869634249999,224677276
-48.0232525009999,-16.348700354,223252106
-48.029732612,-16.3475146559999,223230511
-48.365,-16.684,226706663
-48.3634188079999,-16.680303221,226663479
-48.87088835,-16.621504779,226058661
-48.86946911,-16.6230699929999,226080253
-51.932,-23.201999999,294007221
-51.9286921779999,-23.201000192,293985631
-51.6229999999999,-23.279999999,294806273
-51.6246926659999,-23.282657785,294827864
-51.625126816,-22.821694281,290077624
-51.7238580759999,-22.59888295,287767233
-51.603,-22.3799999989999,285521722
-51.602232616,-22.3840415839999,285564907
-51.222,-22.131,282952456
-51.2209999999999,-22.131,282952457
-50.648,-21.696999999,278461595
-50.6514750429999,-21.694039322,278440001
-50.4824317229999,-21.1576502249999,272890938
-47.4920276719999,-19.689033668,257734784
-47.455,-19.688999999,257734802
-47.239254764,-19.8304029409999,259203161
-47.240180681,-19.826077579,259159976
-46.9949999999999,-19.55,256309950
-46.994,-19.55,256309950
-47.599614145,-19.2831678929999,253545885
-47.602,-19.29,253610659
-47.8702876099999,-18.917241534,249767155
-47.872427778,-18.9180387649999,249767154
-47.5629044949999,-18.841311488,248989990
-47.563840544,-18.838845969,248946806
-47.094146602,-18.1422652699999,241756894
-47.092694222,-18.144518922,241778487
-47.127,-14.737999999,206626695
-47.155700644,-16.7296959129999,227182265
-46.989,-17.5749999989999,235905513
-46.9879999999999,-17.573999999,235905513
-46.9681328689999,-17.3353797299999,233444035
-48.0262038619999,-17.3851726629999,233940145
-48.327629881,-17.3068627059999,233141096
-48.3319419109999,-17.3077265069999,233141094
-48.797,-17.152999999,231543064
-48.7979999999999,-17.152999999,231543064
-49.078603672,-16.792313717,227829105
-49.163740333,-16.792001851,227829065
-51.2791841219999,-14.9088659729999,208373661
-52.92574769,-20.457066805,265656450
-53.237336214,-20.42202552,265289237
-53.5901026409999,-20.476303711,265850460
-53.993855539,-20.4387575439999,265461611
-54.172849863,-20.48891558,265979733
-54.4169769019999,-20.469852176,265785289
-54.792041502,-20.484922124,265957845
-55.024098685,-20.418117364,265266790
-55.559508578,-20.522836045,266346134
-55.2887293539999,-20.489347247,266000792
-56.089723582,-20.3090227599999,264121905
-56.079660173,-20.1478885669999,262459326
-56.341540487,-20.219382154,263214920
-56.50022639,-20.4119276829999,265201309
-56.691461971,-20.574369213,266863801
-54.3391986199999,-22.4494538599999,286232950
-54.127579999,-22.5019509859999,286772851
-54.036033733,-22.6169317499999,287960455
-54.130547688,-22.9601174759999,291501498
-54.168009452,-23.2211469759999,294200480
-53.886050305,-23.293116461,294934743
-53.665227041,-23.3749677709999,295776936
-53.515,-23.3939999999999,295992928
-53.431336124,-23.4807600619999,296878240
-53.3465446829999,-23.677626295,298907929
-53.234551492,-23.7189399829999,299339822
-53.181710724,-23.5230718199999,297310199
-53.076128845,-23.347863085,295518114
-52.854520244,-23.417059765,296230756
-52.591732221,-23.2560793669999,294568298
-52.402538937,-23.117352339,293121724
-52.145555916,-23.2102394349999,294093487
-51.950097748,-23.1991958799999,293964028
-51.625480523,-23.284803328,294849456
-50.3205329099999,-13.9770682719999,198765680
-50.2690339169999,-13.728116712,196196256
-50.107922925,-13.2302315179999,191057437
-49.9159999999999,-13.0189999999999,188876737
-49.7331763249999,-12.8744218369999,187365384
-49.4662907549999,-12.704250191,185616560
-49.1922601859999,-12.51653485,183673411
-49.032785105,-11.5842693869999,174065047
-48.922943398,-11.1484368659999,169552372
-48.808878491,-10.04636268,158173442
-48.894213802,-10.374037963,161563346
-48.8384010359999,-10.1336287839999,159080292
-48.5460972669999,-10.2363356069999,160138440
-48.4813573009999,-9.55571165899994,153121071
-48.547686002,-9.35260437699998,151005023
-48.507954938,-8.91932940999993,146535498
-48.4969270879999,-8.34201096699996,140576112
-48.5590704329999,-6.98327695399996,126541282
-48.523710055,-6.82775309899995,124943491
-48.633444573,-6.59954092599997,122589910
-48.639158116,-5.79967390899998,114320172
-48.701295707,-5.66251066199993,112916662
